Time_sec,ReferenceWingArea_ft2,ReferenceChord_ft,ReferenceSpan_ft,SpeedOfSound_SeaLevel_fps,StaticPressure_SeaLevel_psf,ThrustLimit_lbs,StabCommand_deg,AileronCommand_deg,RudderCommand_deg,Throttle_norm,AircraftWeight_lbs,CGx_pct,Ixx_slft,Iyy_slft,Izz_slft,Ixy_slft,Ixz_slft,Iyz_slft,AltitudeMeanSeaLevel_ft,MachNumber,TrueAirspeed_fps,TrueAirspeed_kt,EquivilantAirspeed_fps,EquivilantAirspeed_kt,AccelGravity_fts2,SpeedOfSound_kt,SpeedOfSound_fps,AirTemperature_r,AirDensity_slugft3,StaticPressure_psf,DynamicPressure_psf,TotalPressure_psf,Alpha_deg,Alpha_dot_dps,Beta_deg,Beta_dot_dps,Gamma_deg,CL0,CD0,CM0,CL_alpha,CD_alpha,CM_alpha,CL_alpha_dot,CM_alpha_dot,CL_q,CM_q,CL_m,CD_m,CM_m,CL_delta_stab,CM_delta_stab,CY_b,Cl_b,CN_b,Cl_p,CN_p,Cl_r,CN_r,Cl_delta_ail,CN_delta_ail,CY_rud,Cl_delta_rud,CN_delta_rud,Thrust_lb,Lon_FX_lbs,Lon_FY_lbs,Lon_FZ_lbs,LatDir_FX_lbs,LatDir_FY_lbs,LatDir_FZ_lbs,Propulsion_FX_lbs,Propulsion_FY_lbs,Propulsion_FZ_lbs,FX_lbs,FY_lbs,FZ_lbs,Lon_MX_ftlbs,Lon_MY_ftlbs,Lon_MZ_ftlbs,LatDir_MX_ftlbs,LatDir_MY_ftlbs,LatDir_MZ_ftlbs,Propulsion_MX_ftlbs,Propulsion_MY_ftlbs,Propulsion_MZ_ftlbs,MX_ftlbs,MY_ftlbs,MZ_ftlbs,U_dot_fps2,V_dot_fps2,W_dot_fps2,P_dot_dps2,Q_dot_dps2,R_dot_dps2,Phi_dot_dps,Theta_dot_dps,Psi_dot_dps,U_fps,V_fps,W_fps,P_dps,Q_dps,R_dps,Phi_deg,Theta_deg,Psi_deg
18.65,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.25,1033.91,606.361,359.219,32.174,573.533,968.123,389.97,0.000286885,192.047,436.91,628.957,14.9359,0.0606907,0,0,-0.0374249,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6006.87,0,-16128.3,0,0,0,10188.6,0,0,-9.12967,0,-376.273,0,-2802.52,0,0,0,0,0,0,0,0,-2802.52,0,-27.3783,0,101.826,0,-2.73963,0,0,3.47133,0,1686.15,0,450.326,0,3.47133,0,0,14.9158,0
18.655,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.25,1033.91,606.361,359.219,32.174,573.533,968.123,389.97,0.000286885,192.047,436.91,628.957,14.9532,0.0604168,0,0,-0.0373764,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5998.14,0,-16182.7,0,0,0,10188.6,0,0,-5.16569,0,-431.911,0,-3121.24,0,0,0,0,0,0,0,0,-3121.24,0,-27.2938,0,101.305,0,-3.0512,0,0,3.45608,0,1686.01,0,450.833,0,3.45608,0,0,14.9331,0
18.66,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.25,1033.91,606.361,359.218,32.174,573.533,968.123,389.97,0.000286885,192.047,436.909,628.956,14.9704,0.0601158,0,0,-0.0373179,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5989.41,0,-16236.8,0,0,0,10188.6,0,0,-1.19056,0,-487.27,0,-3438.07,0,0,0,0,0,0,0,0,-3438.07,0,-27.1966,0,100.738,0,-3.36092,0,0,3.43927,0,1685.88,0,451.336,0,3.43927,0,0,14.9503,0
18.665,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.25,1033.91,606.36,359.218,32.174,573.533,968.123,389.97,0.000286885,192.047,436.909,628.956,14.9876,0.059788,0,0,-0.0372495,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5980.7,0,-16290.6,0,0,0,10188.6,0,0,2.79343,0,-542.325,0,-3752.86,0,0,0,0,0,0,0,0,-3752.86,0,-27.0867,0,100.127,0,-3.66865,0,0,3.42093,0,1685.74,0,451.837,0,3.42093,0,0,14.9674,0
18.67,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.24,1033.91,606.36,359.218,32.174,573.533,968.123,389.97,0.000286885,192.047,436.908,628.956,15.0046,0.0594334,0,0,-0.0371713,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5972.01,0,-16344,0,0,0,10188.6,0,0,6.78396,0,-597.052,0,-4065.47,0,0,0,0,0,0,0,0,-4065.47,0,-26.9642,0,99.4711,0,-3.97424,0,0,3.40106,0,1685.61,0,452.334,0,3.40106,0,0,14.9844,0
18.675,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.24,1033.91,606.36,359.218,32.174,573.533,968.123,389.97,0.000286885,192.047,436.908,628.955,15.0215,0.0590524,0,0,-0.0370832,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5963.34,0,-16397.2,0,0,0,10188.6,0,0,10.7787,0,-651.426,0,-4375.76,0,0,0,0,0,0,0,0,-4375.76,0,-26.8291,0,98.7711,0,-4.27757,0,0,3.37967,0,1685.47,0,452.828,0,3.37967,0,0,15.0013,0
18.68,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.80271,1745.24,1033.91,606.359,359.218,32.174,573.533,968.123,389.97,0.000286885,192.047,436.907,628.955,15.0383,0.058645,0,0,-0.0369854,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5954.7,0,-16449.9,0,0,0,10188.6,0,0,14.7751,0,-705.423,0,-4683.6,0,0,0,0,0,0,0,0,-4683.6,0,-26.6815,0,98.0274,0,-4.5785,0,0,3.35678,0,1685.34,0,453.318,0,3.35678,0,0,15.0181,0
18.685,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.4,1.8027,1745.24,1033.91,606.359,359.217,32.174,573.533,968.123,389.97,0.000286886,192.047,436.907,628.954,15.055,0.0582116,0,0,-0.0368779,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5946.09,0,-16502.3,0,0,0,10188.6,0,0,18.771,0,-759.02,0,-4988.85,0,0,0,0,0,0,0,0,-4988.85,0,-26.5214,0,97.2404,0,-4.8769,0,0,3.33239,0,1685.21,0,453.805,0,3.33239,0,0,15.0348,0
18.69,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.8027,1745.24,1033.91,606.358,359.217,32.174,573.533,968.123,389.97,0.000286886,192.047,436.906,628.954,15.0715,0.0577524,0,0,-0.0367608,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5937.52,0,-16554.2,0,0,0,10188.6,0,0,22.7636,0,-812.191,0,-5291.37,0,0,0,0,0,0,0,0,-5291.37,0,-26.3489,0,96.4105,0,-5.17263,0,0,3.30653,0,1685.07,0,454.287,0,3.30653,0,0,15.0513,0
18.695,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.8027,1745.24,1033.91,606.358,359.217,32.174,573.533,968.123,389.97,0.000286886,192.048,436.905,628.953,15.0879,0.0572677,0,0,-0.0366341,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5928.99,0,-16605.7,0,0,0,10188.6,0,0,26.7507,0,-864.915,0,-5591.03,0,0,0,0,0,0,0,0,-5591.03,0,-26.164,0,95.5381,0,-5.46557,0,0,3.2792,0,1684.94,0,454.764,0,3.2792,0,0,15.0677,0
18.7,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.8027,1745.23,1033.91,606.357,359.216,32.174,573.533,968.123,389.97,0.000286886,192.048,436.905,628.952,15.1042,0.0567576,0,0,-0.0364979,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5920.51,0,-16656.8,0,0,0,10188.6,0,0,30.7296,0,-917.167,0,-5887.7,0,0,0,0,0,0,0,0,-5887.7,0,-25.9668,0,94.6238,0,-5.75558,0,0,3.25042,0,1684.81,0,455.238,0,3.25042,0,0,15.0839,0
18.705,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.8027,1745.23,1033.91,606.357,359.216,32.174,573.533,968.123,389.97,0.000286886,192.048,436.904,628.951,15.1203,0.0562225,0,0,-0.0363524,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5912.08,0,-16707.3,0,0,0,10188.6,0,0,34.6978,0,-968.925,0,-6181.25,0,0,0,0,0,0,0,0,-6181.25,0,-25.7574,0,93.6679,0,-6.04254,0,0,3.22021,0,1684.68,0,455.706,0,3.22021,0,0,15.1,0
18.71,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80269,1745.23,1033.9,606.356,359.216,32.174,573.533,968.123,389.97,0.000286886,192.048,436.903,628.951,15.1362,0.0556626,0,0,-0.0361974,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5903.7,0,-16757.4,0,0,0,10188.6,0,0,38.6528,0,-1020.17,0,-6471.54,0,0,0,0,0,0,0,0,-6471.54,0,-25.5359,0,92.6711,0,-6.32632,0,0,3.18858,0,1684.56,0,456.169,0,3.18858,0,0,15.116,0
18.715,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80269,1745.23,1033.9,606.356,359.215,32.174,573.533,968.123,389.97,0.000286886,192.048,436.902,628.95,15.152,0.0550782,0,0,-0.0360333,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5895.38,0,-16806.9,0,0,0,10188.6,0,0,42.5919,0,-1070.87,0,-6758.46,0,0,0,0,0,0,0,0,-6758.46,0,-25.3023,0,91.6339,0,-6.6068,0,0,3.15555,0,1684.43,0,456.627,0,3.15555,0,0,15.1318,0
18.72,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80269,1745.23,1033.9,606.355,359.215,32.174,573.533,968.123,389.97,0.000286886,192.048,436.901,628.949,15.1676,0.0544697,0,0,-0.0358599,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5887.13,0,-16855.9,0,0,0,10188.6,0,0,46.5125,0,-1121.01,0,-7041.87,0,0,0,0,0,0,0,0,-7041.87,0,-25.0568,0,90.5567,0,-6.88385,0,0,3.12113,0,1684.3,0,457.08,0,3.12113,0,0,15.1474,0
18.725,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80269,1745.22,1033.9,606.354,359.215,32.174,573.533,968.123,389.97,0.000286886,192.048,436.9,628.948,15.183,0.0538374,0,0,-0.0356776,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5878.94,0,-16904.2,0,0,0,10188.6,0,0,50.412,0,-1170.56,0,-7321.65,0,0,0,0,0,0,0,0,-7321.65,0,-24.7995,0,89.4402,0,-7.15736,0,0,3.08534,0,1684.18,0,457.527,0,3.08534,0,0,15.1628,0
18.73,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80268,1745.22,1033.9,606.353,359.214,32.174,573.533,968.123,389.97,0.000286887,192.048,436.899,628.947,15.1983,0.0531815,0,0,-0.0354862,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5870.83,0,-16952.1,0,0,0,10188.6,0,0,54.2878,0,-1219.51,0,-7597.69,0,0,0,0,0,0,0,0,-7597.69,0,-24.5304,0,88.2849,0,-7.4272,0,0,3.0482,0,1684.06,0,457.969,0,3.0482,0,0,15.178,0
18.735,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80268,1745.22,1033.9,606.353,359.214,32.174,573.533,968.123,389.97,0.000286887,192.048,436.898,628.946,15.2133,0.0525024,0,0,-0.035286,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5862.8,0,-16999.2,0,0,0,10188.6,0,0,58.1373,0,-1267.84,0,-7869.85,0,0,0,0,0,0,0,0,-7869.85,0,-24.2497,0,87.0914,0,-7.69326,0,0,3.00974,0,1683.94,0,458.404,0,3.00974,0,0,15.1931,0
18.74,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80268,1745.22,1033.9,606.352,359.213,32.174,573.533,968.123,389.97,0.000286887,192.048,436.896,628.945,15.2282,0.0518004,0,0,-0.035077,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5854.84,0,-17045.8,0,0,0,10188.6,0,0,61.9577,0,-1315.51,0,-8138.03,0,0,0,0,0,0,0,0,-8138.03,0,-23.9576,0,85.8603,0,-7.95542,0,0,2.96996,0,1683.82,0,458.834,0,2.96996,0,0,15.2079,0
18.745,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.3,1.80268,1745.21,1033.89,606.351,359.213,32.174,573.533,968.123,389.97,0.000286887,192.048,436.895,628.944,15.2428,0.051076,0,0,-0.0348593,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5846.98,0,-17091.7,0,0,0,10188.6,0,0,65.7465,0,-1362.52,0,-8402.11,0,0,0,0,0,0,0,0,-8402.11,0,-23.6541,0,84.5922,0,-8.21356,0,0,2.92889,0,1683.7,0,459.257,0,2.92889,0,0,15.2226,0
18.75,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80267,1745.21,1033.89,606.35,359.212,32.174,573.533,968.123,389.97,0.000286887,192.048,436.894,628.942,15.2572,0.0503294,0,0,-0.0346332,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5839.2,0,-17136.9,0,0,0,10188.6,0,0,69.501,0,-1408.84,0,-8661.96,0,0,0,0,0,0,0,0,-8661.96,0,-23.3395,0,83.2878,0,-8.46759,0,0,2.88656,0,1683.58,0,459.673,0,2.88656,0,0,15.237,0
18.755,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80267,1745.21,1033.89,606.349,359.212,32.174,573.533,968.123,389.97,0.000286887,192.048,436.893,628.941,15.2714,0.049561,0,0,-0.0343986,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5831.52,0,-17181.5,0,0,0,10188.6,0,0,73.2185,0,-1454.45,0,-8917.49,0,0,0,0,0,0,0,0,-8917.49,0,-23.0138,0,81.9478,0,-8.71738,0,0,2.84297,0,1683.47,0,460.083,0,2.84297,0,0,15.2512,0
18.76,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80267,1745.2,1033.89,606.348,359.211,32.174,573.533,968.123,389.97,0.000286887,192.048,436.891,628.94,15.2854,0.0487713,0,0,-0.0341557,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5823.95,0,-17225.3,0,0,0,10188.6,0,0,76.8965,0,-1499.33,0,-9168.58,0,0,0,0,0,0,0,0,-9168.58,0,-22.6771,0,80.5727,0,-8.96284,0,0,2.79815,0,1683.35,0,460.486,0,2.79815,0,0,15.2652,0
18.765,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80266,1745.2,1033.89,606.347,359.21,32.174,573.533,968.123,389.97,0.000286887,192.049,436.89,628.938,15.2991,0.0479606,0,0,-0.0339046,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5816.47,0,-17268.4,0,0,0,10188.6,0,0,80.5322,0,-1543.47,0,-9415.12,0,0,0,0,0,0,0,0,-9415.12,0,-22.3298,0,79.1633,0,-9.20385,0,0,2.75213,0,1683.24,0,460.881,0,2.75213,0,0,15.279,0
18.77,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80266,1745.2,1033.88,606.346,359.21,32.174,573.533,968.123,389.97,0.000286887,192.049,436.888,628.937,15.3126,0.0471293,0,0,-0.0336454,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5809.1,0,-17310.7,0,0,0,10188.6,0,0,84.1231,0,-1586.83,0,-9657.01,0,0,0,0,0,0,0,0,-9657.01,0,-21.9718,0,77.7203,0,-9.44031,0,0,2.70493,0,1683.13,0,461.27,0,2.70493,0,0,15.2925,0
18.775,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80266,1745.19,1033.88,606.345,359.209,32.174,573.533,968.123,389.97,0.000286887,192.049,436.887,628.936,15.3259,0.0462778,0,0,-0.0333783,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5801.85,0,-17352.3,0,0,0,10188.6,0,0,87.6666,0,-1629.42,0,-9894.15,0,0,0,0,0,0,0,0,-9894.15,0,-21.6035,0,76.2444,0,-9.67212,0,0,2.65657,0,1683.02,0,461.651,0,2.65657,0,0,15.3058,0
18.78,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80265,1745.19,1033.88,606.344,359.209,32.174,573.533,968.123,389.97,0.000286888,192.049,436.885,628.934,15.3389,0.0454066,0,0,-0.0331035,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5794.71,0,-17393,0,0,0,10188.6,0,0,91.1601,0,-1671.2,0,-10126.4,0,0,0,0,0,0,0,0,-10126.4,0,-21.225,0,74.7363,0,-9.89919,0,0,2.60708,0,1682.92,0,462.025,0,2.60708,0,0,15.3188,0
18.785,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80265,1745.19,1033.88,606.343,359.208,32.174,573.533,968.123,389.97,0.000286888,192.049,436.884,628.933,15.3516,0.044516,0,0,-0.032821,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5787.69,0,-17433,0,0,0,10188.6,0,0,94.6011,0,-1712.16,0,-10353.7,0,0,0,0,0,0,0,0,-10353.7,0,-20.8364,0,73.1967,0,-10.1214,0,0,2.55647,0,1682.81,0,462.391,0,2.55647,0,0,15.3316,0
18.79,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80265,1745.18,1033.88,606.342,359.207,32.174,573.533,968.123,389.97,0.000286888,192.049,436.882,628.931,15.3641,0.0436065,0,0,-0.0325309,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5780.8,0,-17472.2,0,0,0,10188.6,0,0,97.9869,0,-1752.28,0,-10576,0,0,0,0,0,0,0,0,-10576,0,-20.4379,0,71.6264,0,-10.3387,0,0,2.50478,0,1682.71,0,462.749,0,2.50478,0,0,15.3441,0
18.795,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80264,1745.18,1033.87,606.341,359.207,32.174,573.533,968.123,389.97,0.000286888,192.049,436.881,628.929,15.3764,0.0426786,0,0,-0.0322335,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5774.03,0,-17510.5,0,0,0,10188.6,0,0,101.315,0,-1791.55,0,-10793.2,0,0,0,0,0,0,0,0,-10793.2,0,-20.0298,0,70.0261,0,-10.551,0,0,2.45202,0,1682.61,0,463.099,0,2.45202,0,0,15.3564,0
18.8,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80264,1745.18,1033.87,606.339,359.206,32.174,573.533,968.123,389.97,0.000286888,192.049,436.879,628.928,15.3883,0.0417326,0,0,-0.0319289,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5767.4,0,-17548,0,0,0,10188.6,0,0,104.583,0,-1829.94,0,-11005.1,0,0,0,0,0,0,0,0,-11005.1,0,-19.6123,0,68.3967,0,-10.7581,0,0,2.39823,0,1682.51,0,463.441,0,2.39823,0,0,15.3684,0
18.805,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54975.2,1.80263,1745.17,1033.87,606.338,359.205,32.174,573.533,968.123,389.97,0.000286888,192.049,436.877,628.926,15.4,0.0407691,0,0,-0.0316172,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5760.91,0,-17584.6,0,0,0,10188.6,0,0,107.789,0,-1867.45,0,-11211.6,0,0,0,0,0,0,0,0,-11211.6,0,-19.1855,0,66.7389,0,-10.96,0,0,2.34343,0,1682.42,0,463.775,0,2.34343,0,0,15.3801,0
